Accomack, 330, 83.7
Albemarle, 214, 70
Alleghany, 144, 86
Amelia, 233, 108
Amherst, 187, 95
Appomattox, 200, 107
Arlington, 268, 29
Augusta, 183, 57
Bath, 157, 70
Bedford, 172, 104
Bland, 105, 117
Botetourt, 156, 97
Brunswick, 238, 134
Buchanan, 67, 111
Buckingham, 211, 95
Campbell, 187, 116
Caroline, 258, 74
Carroll, 120, 139
Charles City, 270, 105
Charlotte, 207, 121
Chesterfield, 248, 106
Clarke, 232, 18
Craig, 143, 98
Culpeper, 233, 48
Cumberland, 222, 98
Dickenson, 54, 116
Dinwiddie, 248, 120
Essex, 277, 78
Fairfax, 263, 35
Fauquier, 240, 37
Floyd, 139, 125
Fluvanna, 222, 82
Franklin, 152, 126
Frederick, 223, 9
Giles, 123, 108
Gloucester, 290, 102
Goochland, 232, 86
Grayson, 103, 140
Greene, 212, 59
Greenesville, 250, 142
Halifax, 195, 138
Hanover, 248, 84
Henrico, 260, 99
Henry, 159, 138
Highland, 165, 56
Isle of Wright, 285, 127